white_id,white_rating
ranger440,1482
leifsan,1500
ranger440,1477
ranger440,1476
ranger440,1476
academicninja99,1500
eagle77,1170
eagle77,1229
kanakiou,1219
sreeansh,1659
agmur,1032
agmur,1037
diananavid,1147
antonio45,1209
loren314,1500
outrageouscheese,1500
thelordoftheboard,2352
aswer,2351
rockfordguilford,1500
czteacherman,1724
kekscrafter,1364
the_stuperman,1327
marcelotjr,1367
the_stuperman,1361
sandbox992,1327
a_p_t_e_m_u_u,1347
a_p_t_e_m_u_u,1334
vkmansftw,1348
a_p_t_e_m_u_u,1329
a_p_t_e_m_u_u,1295
vkmansftw,1329
a_p_t_e_m_u_u,1285
chetelozuro,1099
a_p_t_e_m_u_u,1275
just_basics,1350
daniamurashov,1383
a_p_t_e_m_u_u,1297
martan1208,1273
a_p_t_e_m_u_u,1282
bulletlover,1231
a_p_t_e_m_u_u,1306
golho,1195
diliprake,1383
a_p_t_e_m_u_u,1296
ivan_franko,1600
a_p_t_e_m_u_u,1282
blazingheart,1386
a_p_t_e_m_u_u,1264
markendofday,1393
a_p_t_e_m_u_u,1278
a_p_t_e_m_u_u,1267
widja,1349
a_p_t_e_m_u_u,1285
gezim,1526
warsom1,1460
a_p_t_e_m_u_u,1299
a_p_t_e_m_u_u,1279
hammerfinger,1455
lfc_08_isaiah,1253
lfc_08_isaiah,1258
leonidas86,1500
nik99,2165
nik99,2179
salah9,1857
nik99,2173
nik99,2177
decheni,2156
nik99,2175
fungi,1856
elnmay587,2030
nik99,2179
bilbobaggins999,1450
krestovsky,1507
kojetin,1511
leonardomantesso,1402
bilbobaggins999,1492
marsal1958,1558
bilbobaggins999,1491
bilbobaggins999,1447
aliagha18,1455
astana001,1570
razzzzy,1238
king-_-micah,1500
king-_-micah,1500
king-_-micah,1500
erzar,1443
king-_-micah,1500
butterlandz,1319
dohiblundered,1278
butterlandz,1317
jiggeo,1258
butterlandz,1320
butterlandz,1331
butterlandz,1340
lencinas,1134
butterlandz,1336
revanchess,1515
ivanpgf,1295
butterlandz,1295
butterlandz,1278
gm094,1363
butterlandz,1275
furliss,1201
filanif,1214
acrossimpact,966
joe-brown,951
ragnarlothbrook_spb,784
ragnarukh,1161
joe-brown,972
nargues,1148
joe-brown,972
jygyjyg,1181
joe-brown,958
s661693,1015
joe-brown,972
joe-brown,983
joe-brown,964
paoloemme,1058
mata1234,808
the-daniel,1095
joe-brown,999
uygarbaba,912
joe-brown,1032
lassureur,1199
joe-brown,1029
joe-brown,1048
albertocuevasalcocer,1082
joe-brown,1044
juan_du,1070
nibyja,1206
joe-brown,1099
antman724,1062
joe-brown,1038
romaha88,1266
joe-brown,1099
joe-brown,1141
robertoautista,954
joe-brown,1196
robertoautista,937
ahras,1638
crax_is_bax,1649
crameshnayak,1676
melihmetin,1711
crax_is_bax,1655
crax_is_bax,1666
sardinaso,1645
hephestus,1591
crax_is_bax,1648
coco2000,1595
valentyn16397,1671
crax_is_bax,1660
kuanxxx,1682
crax_is_bax,1683
crax_is_bax,1693
on_wave,1730
chessnickname,1799
khaled1992,1143
tepa_1996,1686
crax_is_bax,1711
crax_is_bax,1701
wilce,1964
crax_is_bax,1720
crax_is_bax,1728
rubensin,1755
crax_is_bax,1704
quadrupede,1772
crax_is_bax,1699
philbsd,1610
crax_is_bax,1679
pedja1367,1576
crax_is_bax,1661
crax_is_bax,1661
brunomarcal,1748
crax_is_bax,1637
anra_d,1540
crax_is_bax,1620
anra_d,1535
irene1233,1347
felser,1400
e7018,1500
vietbigz123,1258
fandtweedy,1088
marcus_aurelius11,1297
gabo43,1605
jzcarr55,1420
una1,1621
jzcarr55,1500
arsenelupin1620,1576
thebastiano,1191
arsenelupin1620,1595
tiqer35rus,1301
arsenelupin1620,1611
victorioan,1383
beginneresque,1498
wkruger45,1355
arsenelupin1620,1593
ares_zzz,1532
arsenelupin1620,1569
davoodshadi,1728
arsenelupin1620,1560
arsenelupin1620,1550
arsenelupin1620,1553
saraginov,1775
sayedibraheem,1549
arsenelupin1620,1577
marcuslavour,1276
arsenelupin1620,1585
leeducdaica,1408
arsenelupin1620,1575
sqs198627,1814
arsenelupin1620,1585
arsenelupin1620,1574
miguelnavarro,1528
hezarfen,1651
arsenelupin1620,1569
mikiduda,1390
juanma1684,1349
rharlem,1418
mikiduda,1403
mikiduda,1395
mikiduda,1408
feliracing,1345
huallpa12345,1545
mikiduda,1410
mrdgamer,1500
irlandarush,1232
mikiduda,1372
mikiduda,1384
thebastiano,1285
mikiduda,1412
mikiduda,1416
mikiduda,1406
serber,1564
majek,1102
kakaiza,1243
serber,1586
szachysta,1045
mikiduda,1383
mikiduda,1383
mikiduda,1383
mikiduda,1383
mikiduda,1383
mikiduda,1383
brainwizard,1500
gjdelamaza,1980
kachess10204542,1171
quantummequanic,1403
quantummequanic,1446
mathhopper,1369
quantummequanic,1468
mathhopper,1331
cheron,1985
gustavo_valfre,1227
lkasperbauer,1009
thomasmorl,1344
lkasperbauer,1018
lkasperbauer,1018
lkasperbauer,1018
cesarvampi7,1500
lkasperbauer,998
rabarbarko,1055
am21f,1166
palaherkulesa6969,1100
moftichess,1009
yungceasar,1500
lkasperbauer,1038
ashrafahadi,1653
lkasperbauer,1038
atmriz,955
lkasperbauer,1063
lkasperbauer,1067
lkasperbauer,1072
ssnow,1324
lkasperbauer,1150
juanantonio7712,1918
barrow-wight,1352
barrow-wight,1352
mathhopper,1353
barrow-wight,1377
mathhopper,1351
mathhopper,1363
quantummequanic,1403
ac80,1323
giraffacollocorto,1287
barrow-wight,1345
mathhopper,1331
mathhopper,1343
mathhopper,1343
mathhopper,1293
prabh_mahi,1210
barrow-wight,1325
killerbromean,1690
killerbromean,1763
ihsan2424,1776
killerbromean,1840
killerbromean,1786
jome,1711
jacekzpolna,1848
sharkey101,1865
sharkey101,1880
cilensio,1835
sharkey101,1854
aurelking,1805
sharkey101,1873
sargentopimienta,1989
sharkey101,1884
mhd_boz,1839
larodash2013,1844
sharkey101,1844
maklen,1832
sharkey101,1844
sharkey101,1845
vega2015,1837
sharkey101,1810
skudarnov,1981
the_duke_of_hazzard,1805
sharkey101,1815
demonvortex,1946
sharkey101,1843
sharkey101,1859
ruslan404,1825
sharkey101,1864
andrey2014,1879
sharkey101,1895
alireza5848,1812
aksell,1906
sharkey101,1873
sharkey101,1916
rogalskiy,1854
sharkey101,1839
emil70,1795
sharkey101,1717
egorka18,1761
kasy87,1770
sharkey101,1890
ventdunord,1800
sharkey101,1500
chesswhiz,1822
kurtbusch,1416
kurtbusch,1393
entertainment3ko,1867
kurtbusch,1438
chyvak,2009
do_it_now,1460
kurtbusch,1500
yemintun,1937
kurtbusch,1508
jorbas12,1319
kurtbusch,1486
mermeladadeperlas,1734
kwondmitrii,1915
behrooz36tehran,1853
mouthpocketdevourer,2340
fzebral,1798
behrooz36tehran,1850
behrooz36tehran,1862
wolf2875,1788
behrooz36tehran,1846
jeddeh,1551
behrooz36tehran,1852
mvl9000,1819
behrooz36tehran,1880
nimeni21,1935
behrooz36tehran,1879
teddyhh,2231
mohammadtayyebi,1850
behrooz36tehran,1870
ronniak2,1949
cantaloop,1324
behrooz36tehran,1889
rex123,1708
anjumskhan,1841
oceannnn,1375
brorael357,1318
brorael357,1331
thearchistratege,1254
brorael357,1309
ddiaz19,1326
brorael357,1308
nathanpolishop,1285
vazibon,1270
brorael357,1327
brorael357,1328
acustic,1550
brorael357,1322
brorael357,1328
ifonlyicantouchastar,1358
brorael357,1319
brorael357,1330
brorael357,1343
sld1975,1335
ptiphilou,1140
brorael357,1350
ravago,1360
cuello,1783
brorael357,1368
brorael357,1370
serik-astana,1464
brorael357,1341
pes2016,1819
brorael357,1324
brorael357,1318
helmawan97,1743
deez2nuts,1329
brorael357,1317
brorael357,1309
brorael357,1321
brorael357,1336
drhilal,1375
levdor,1398
brorael357,1346
gasperlk,1351
sveenemand,1039
sveenemand,1055
sveenemand,1086
sveenemand,1091
sveenemand,1091
sveenemand,1091
sveenemand,1091
sveenemand,1091
sharkawy92,1674
alexx1999,1907
sveenemand,1185
sveenemand,1193
sudorous,1733
sveenemand,1236
stevan52,2047
sveenemand,1264
clarkkent89,2032
sneaky_bugger,1765
tactical_bishop,1246
sneaky_bugger,1739
tactical_bishop,1279
sneaky_bugger,1694
sneaky_bugger,1654
tactical_bishop,1423
sneaky_bugger,1662
tactical_bishop,1500
shijima220,1500
arturopalacio,1377
shijima220,1500
mauornelas,2126
shijima220,1500
mauornelas,2126
shijima220,1500
shijima220,1500
citrus2014,1537
shijima220,1500
shijima220,1500
mimirilinguis,1026
laurent137,1513
thierry972,1519
mimirilinguis,1026
mimirilinguis,1026
juandavidcol,1145
mimirilinguis,1043
tbajedrez2017,1878
monchuchak,1666
jzfloyd,1856
homesteadpost,1382
sanskar99,1547
mimirilinguis,971
mimirilinguis,971
mimirilinguis,981
mimirilinguis,982
georgezipp,1700
nicemen_65,1735
mimirilinguis,982
chicago_chess,1371
rahul1903,1883
chicago_chess,1344
chicago_chess,1348
segentaralam,1863
fatugi,1460
artgalai11,1338
chicago_chess,1359
yory21,1829
chicago_chess,1365
chicago_chess,1366
rinat_raf,1254
chicago_chess,1369
draftspro,1344
joueetnuit,1512
chicago_chess,1405
chicago_chess,1412
hernype,1479
slickmate,1889
chicago_chess,1392
ruufseir,1817
mr_nice,1760
chicago_chess,1360
chicago_chess,1383
fulanomengano,1536
chicago_chess,1356
chicago_chess,1376
chicago_chess,1333
clownish,1313
chicago_chess,1349
sayednaser,2086
chicago_chess,1370
chicago_chess,1406
chicago_chess,1410
kabylgali,1241
mekri,1370
chicago_chess,1384
matan_13,1435
shazanmj,1469
chicago_chess,1494
chicago_chess,1555
jefferies123,1437
tramputin,1346
wpao,1393
islam01,1368
islam01,1375
emil3003,1590
islam01,1371
chesster_nut,1135
truten56,1741
islam01,1363
islam01,1347
islam01,1349
islam01,1343
joc29,1326
islam01,1354
isik645,1635
wassenaar,1540
islam01,1329
islam01,1331
islam01,1321
islam01,1334
islam01,1324
horsesonfire,1368
islam01,1340
islam01,1348
islam01,1335
islam01,1345
islam01,1341
vassileskii,1376
islam01,1337
andeng87,1313
islam01,1359
gersand,1216
ejweibel,1160
asinusumut,1374
islam01,1369
islam01,1373
benemar,1468
islam01,1385
islam01,1392
rafpep17,1303
islam01,1398
rafpep17,1297
islam01,1400
islam01,1398
islam01,1403
islam01,1408
islam01,1419
islam01,1432
kardoph,1444
ecstasydrug,1476
yurer,1492
ecstasydrug,1479
giselher,1740
lordaza,1581
danilovikk,1597
paul1991,1684
h0l4nd3s,1579
ecstasydrug,1502
ecstasydrug,1507
branxo15,1605
pfshawns,1748
ecstasydrug,1547
gougoutte,1353
ecstasydrug,1589
penber,1369
kaisen101,1721
ecstasydrug,1635
kejslazaj,1533
ecstasydrug,1633
ecstasydrug,1649
kloeft,1646
surgeon98,1500
yannikov,1307
ecstasydrug,1649
flive,1673
maximusmaxi,1821
ecstasydrug,1649
dell2016,1466
gingerthecookie,1742
aliozzzz,1650
likechesss,1629
thierry972,1519
alakard,1851
alakard,1874
alakard,1891
alakard,1876
rudiramawulan,1745
alakard,1833
tsremcen,1637
pizzalberto,1587
avichal,1861
mrmaccc,1882
terval,1946
avichal,1885
nitxcool,1796
avichal,1884
iceonboard,1863
alwayscheckmated,1581
alwayscheckmated,1581
chessfailurenoob,1232
chessfailurenoob,1232
alwayscheckmated,1500
void_pyromancer1808,1188
lightningviper,1515
pierk,1615
awrankin,1277
lightningviper,1371
neil69,1500
ninjapanda,1372
lcpchess,2131
goldenfox99,1426
ctetxam,1485
eltondigiplayer,1401
goldenfox99,1392
binoxmen,1603
goldenfox99,1402
gourang,1116
gourang,1116
gourang,1116
gourang,1116
goldenfox99,1402
goldenfox99,1402
magnata2016,1737
goldenfox99,1431
goldenfox99,1455
vitaminex,1859
sansebastian,1501
goldenfox99,1457
goldenfox99,1419
goldenfox99,1419
goldenfox99,1433
ddx1308,1781
valeriy56,1639
dsom1234,1807
imanovice,1889
dsom1234,1807
valeriy56,1639
soric,1630
dsom1234,1555
dsom1234,1555
vaxxx84,1881
dsom1234,1555
chrisgist89,1412
dead23,1293
dsom1234,2118
dead23,1295
dsom1234,1500
radhouanebourougaa,2075
quarkss,1848
wtfhsyn,2056
doraemon61,2264
peppe505,2366
cowcowcuw123,2030
ericksn,1778
ericksn,1778
doraemon61,2264
ericksn,1778
doraemon61,2264
magnus_new,2016
doraemon61,2264
nik1579,2225
casparow,1305
doraemon61,2264
campionesv,1841
doraemon61,2264
campionesv,1841
mehdi271,1855
doraemon61,2264
doraemon61,2264
doraemon61,2264
hisokaxhunter,1753
doraemon61,2264
hisokaxhunter,1753
doraemon61,2264
doraemon61,2264
supersapien55,1455
doraemon61,2264
supersapien55,1455
doraemon61,2264
supersapien55,1455
doraemon61,2264
awangkoteng,1871
briant123,1615
doraemon61,2264
gasdvbn,1871
doraemon61,2264
gasdvbn,1885
doraemon61,2249
menezeslucas,2188
doraemon61,2218
fire7,1466
fire7,1457
jamila1234,1349
kaaaaakakaka,1465
giu2233,1316
fire7,1434
bobc,2026
bobc,2021
pensioner7,2016
bobc,2024
playerunknowns,1892
bobc,2008
lior1,1830
roadtowin,1985
bobc,1980
mate69,2064
bobc,1958
djjourdan,1720
bobc,1937
bobc,1930
ljlchess13,1950
manurafa,1802
bobc,1903
fikr,1901
musya_says,1829
bobc,1903
vertis9016,1954
bobc,1927
abbas25865,1874
mjay123,1899
bobc,1952
bobc,1957
lider20149,2007
bobc,1970
nulozechecs,1989
tara234,1810
bobc,1973
indro4378,2069
bobc,1958
bobc,1951
sameero,2066
afrisham-iran,1869
bobc,1948
seriguelazul,1937
bobc,1950
nicobabla,1726
bobc,1941
zoran55,1859
alequis1991,1975
bobc,1956
fentau1986,1785
bobc,1960
badpuppy,1949
chess_king3,1474
symrak,1702
chess_king3,1474
rissole,1500
haemada,1363
jim-in-texas-usa,1390
chess_king3,1474
miraquivi,1495
iamnoobsince97,1500
vezir9,1820
chess_king3,1474
chess_king3,1474
zuluwarrior,1767
chess_king3,1474
lacrome,1487
jayaranda12,1254
lacrome,1514
cipriand74,1572
cancankara,1503
lacrome,1629
lacrome,1500
jfroysa,1873
sansthecomic,2065
jfroysa,1886
sansthecomic,1797
sansthecomic,1500
hash_13-chess,1128
hash_13-chess,1128
hash_13-chess,1114
ayax5000,1191
hash_13-chess,1111
myklfriend,897
hash_13-chess,1111
satuninja,1099
hash_13-chess,1115
omar_naguib,1099
omar_naguib,1099
hash_13-chess,1136
mr_zilgaze,798
rajuppi,2419
hash_13-chess,1151
cooldude1200,1113
cooldude1200,1098
cooldude1200,1083
cooldude1200,1091
ebrd,1236
aritzlapazarious,1112
cesarauguste42,1188
cooldude1200,1116
razzaxxe,1139
nokeiz,1100
yigitdenizk,1614
yigitdenizk,1623
vfhfnvfhfn22,1716
bavorak15,1794
paralian,1749
vfhfnvfhfn22,1711
vfhfnvfhfn22,1700
vfhfnvfhfn22,1689
midav13,1663
kas55,1695
vfhfnvfhfn22,1676
alaibek,1696
vfhfnvfhfn22,1651
vfhfnvfhfn22,1635
smalljap,1525
vfhfnvfhfn22,1640
vladimir-1,1782
vfhfnvfhfn22,1630
vfhfnvfhfn22,1674
adaert,1643
vfhfnvfhfn22,1708
vk999,1760
hannibalstea,1839
vfhfnvfhfn22,1664
vfhfnvfhfn22,1641
seveluci,1657
trflash,1700
vfhfnvfhfn22,1602
siruam,1655
vfhfnvfhfn22,1582
sadecebeyaz,1648
pawnslider,1629
capadoc,1480
vfhfnvfhfn22,1577
vfhfnvfhfn22,1614
pidocchio,1890
alexandro75,1642
vfhfnvfhfn22,1549
stonecollector,1652
vfhfnvfhfn22,1500
toni4127,1871
omarhendawii,1201
toni4127,1870
bunbury,1573
mr-brain,1771
obliquenoir,1630
talizmelf,1799
napoleon22,1585
toni4127,1857
napoleon22,1594
toni4127,1873
toni4127,1875
toni4127,1875
toni4127,1887
toni4127,1880
apap,1825
knightwizard,1940
maximilianola,1815
toni4127,1878
toni4127,1873
jacif,1757
toni4127,1887
dezh8faraz,1426
toni4127,1879
toni4127,1872
toni4127,1900
toni4127,1923
toni4127,1907
semenov1717,1683
phriidbst,1730
toni4127,1886
phriidbst,1720
toni4127,1903
toni4127,1894
toni4127,1889
toni4127,1883
gustavious,1651
chessderp51,1217
chessderp51,1271
chessderp51,1500
bastille114,1132
u-rock,1303
masterzyd,1257
totossaf,1152
masterzyd,1283
masterzyd,1295
sensey123,1448
masterzyd,1268
hacha,1378
masterzyd,1284
pradeeprajjjj,1311
lrgilbert,1245
ponchoarello,1331
masterzyd,1305
sverdloff,1193
masterzyd,1288
messiuz,1245
masterzyd,1315
masterzyd,1302
starik82,1251
masterzyd,1307
masterzyd,1290
halfwayrooks,1419
rezuan13,1303
maksim_nakonecnhy,1227
masterzyd,1304
gauravchawla691,1371
masterzyd,1325
serioosbadger,1340
masterzyd,1307
masterzyd,1296
masterzyd,1285
cunha25,1328
masterzyd,1283
pavel21,1310
masterzyd,1316
masterzyd,1307
sinnx,1304
kot-000,1236
masterzyd,1297
richard7226,1258
masterzyd,1288
vladimiraraque1234,1242
elshainker,1291
elshainker,1291
elshainker,1291
autofire1,1430
andybar,1824
alienbrayn,1500
amirrezagod,1604
laskonyk,1494
mustapha_fouad,1500
alperkocatepe,1661
ballado_2239,1500
theblairloggie,1364
tututyalo,1525
cesartgl,1390
guigz3811,1168
theblairloggie,1364
kproductions,1832
ahiyad,2005
baebraham,1500
larevanche,1531
real-colist,1500
ethan_3f,1386
mmatias,1371
ethan_3f,1413
jota2016,1279
ethan_3f,1398
ethan_3f,1407
rascasserouge,1283
asterakis,2244
ukucuksiler,1411
ethan_3f,1391
thatduckgod,1337
mineirosincero,1300
izulns,1084
ethan_3f,1396
ethan_3f,1406
tuncer123,1405
ethan_3f,1426
matti2017,1472
ethan_3f,1430
scorpion2248,1335
ethan_3f,1436
scorpion2248,1355
ethan_3f,1441
ethan_3f,1451
sstudent,1386
ethan_3f,1429
ethan_3f,1416
alan4ik,1387
id_zero,1375
ethan_3f,1406
mumby,1364
ivankryo,1330
ethan_3f,1404
leks86,1397
ethan_3f,1405
barhayot1987,1171
ethan_3f,1412
rookiescha,1518
frank1988,1280
penguin100,1393
frozen8413,1730
run5k,1527
sp37578,1309
penguin100,1393
penguin100,1393
penguin100,1393
penguin100,1428
penguin100,1428
frozen8413,1730
penguin100,1428
sp37578,1279
frozen8413,1730
shisherr,1500
run5k,1527
frozen8413,1730
sp37578,1309
run5k,1527
sp37578,1309
frozen8413,1730
penguin100,1393
sp37578,1309
penguin100,1393
gregory81,1845
darkknight11111,1509
darkknight11111,1513
joto4,1599
ekimm,1539
darkknight11111,1519
b1vrn,1533
darkknight11111,1513
darkknight11111,1518
joelleg,1609
darkknight11111,1535
zx10r,1729
x2w94,1526
bokushi-san,1508
darkknight11111,1531
tekniset,1581
darkknight11111,1550
darkknight11111,1562
rjgdfksla,2167
joebertsche,1130
makegus1,1136
dragonstar1738,1383
halma,984
dragonstar1738,1378
dragonstar1738,1372
dragonstar1738,1364
axmn312,1196
dragonstar1738,1336
dragonstar1738,1310
killertip,1382
dragonstar1738,1285
elbahari,1271
norevv,1574
tayebworld,1590
chrisca408,1558
chrisca408,1547
schchesss,1517
mohammadfazeli,1429
betweentwopawns,1741
forkedagain,1805
gramps,1866
betweentwopawns,1722
betweentwopawns,1740
betweentwopawns,1750
betweentwopawns,1757
betweentwopawns,1746
sirrezack,1534
artgalai11,1498
chippy2,1672
marcelo1957,1932
betweentwopawns,1742
aliwooolf,1500
scorchedturf,1425
scorchedturf,1417
travis_arnold11,1403
scorchedturf,1437
davilaff,1446
scorchedturf,1441
davilaff,1470
scorchedturf,1415
scorchedturf,1402
jermius,1345
meru,1420
faisal_khan,1556
sellout,1507
scorchedturf,1410
scorchedturf,1398
sha6arangi,1383
scorchedturf,1428
scorchedturf,1436
scorchedturf,1428
konsortium,1500
activeguard,1593
jckg,1469
scorchedturf,1450
scorchedturf,1461
miksu0,1400
rnold85,1525
scorchedturf,1427
lincoln90,1464
ducezgz,1476
scorchedturf,1378
kani501,1299
scorchedturf,1384
utkuserin,1500
carloshvrt,1333
scorchedturf,1350
scorchedturf,1327
scorchedturf,1337
lordsteve,1033
erandiel,1500
thiagomarcal123,1465
makhovsky,1413
willdaplum,1275
willdaplum,1245
jacko_withfish,1292
mr_t,1264
willdaplum,1282
willdaplum,1250
willdaplum,1250
termnus,1138
qball,1373
silentlucidity,2286
kbashi,1194
qball,1330
mariopotas,1511
dsom,886
pastorieschaken,1358
krazykat,1620
olivier1972,1484
luigisola57ls,1500
maratderb,1325
ahmadliaydin,1397
loser_1989,1500
dsom,1049
pikos_004,1118
putraminangadmf,1110
dsom,1500
manuel10,1359
dsom,1500
dsom,1500
otafc123,1649
dsom,1500
dsom,1500
ezatfoda,1804
ezatfoda,1822
michal007,1853
ezatfoda,1805
neuquelino,1580
ezatfoda,1794
tonoyanrob7,2100
ezatfoda,1789
ezatfoda,1774
vasia1,1719
mezzomatto,1874
ezatfoda,1781
ezatfoda,1773
walterwolf,1899
nk3,1714
clarkkent89,2032
sneaky_bugger,1765
tactical_bishop,1246
sneaky_bugger,1739
