black_id,black_rating
cktopshot2,1474
magustingg,1524
eagle77,1170
academicninja99,1500
marcoajedrez,1160
eagle77,1229
feanor1122,1500
octopus1963,1140
francis173,1669
agmur,1121
agmur,1261
outrageouscheese,1311
markoo_1234567,1473
aswer,2366
thelordoftheboard,2363
czteacherman,1758
dmziryanov,1605
the_stuperman,1327
olrickwalt,1355
the_stuperman,1343
joshcholfc,1370
the_stuperman,1343
akimbohorst,1186
personalidad,1400
a_p_t_e_m_u_u,1322
inna457,1466
alexanderar1977,1821
a_p_t_e_m_u_u,1282
widja,1598
a_p_t_e_m_u_u,1279
alex_11_0,1398
a_p_t_e_m_u_u,1285
a_p_t_e_m_u_u,1286
pjjjzz,1313
a_p_t_e_m_u_u,1286
marinovanec,1018
a_p_t_e_m_u_u,1295
antitexnik,1298
a_p_t_e_m_u_u,1298
a_p_t_e_m_u_u,1307
aleffblendon,1284
a_p_t_e_m_u_u,1300
ariankiamahdi,1492
a_p_t_e_m_u_u,1279
cserpesgabo,1367
a_p_t_e_m_u_u,1272
aloneshadow,1474
anakajaib,1370
a_p_t_e_m_u_u,1276
anastasia_333,1383
a_p_t_e_m_u_u,1290
a_p_t_e_m_u_u,1296
khatir,1647
chippy2,1625
lfc_08_isaiah,1272
hammerfinger,1472
acadakic,1481
hsnakc,1509
roman_kauttpshbtku,1973
stalker56,2115
nik99,2176
elrazo,1831
ahmd11,2051
nik99,2181
stefanogio,1983
nik99,2171
nik99,2164
retsamdnargeht,2090
bigsukay,1390
bilbobaggins999,1497
bilbobaggins999,1490
bilbobaggins999,1465
studentpertama01,1560
bilbobaggins999,1526
woodytobiasjr,1438
hafidz,1439
bilbobaggins999,1506
bilbobaggins999,1565
king-_-micah,1500
razzzzy,1238
razzzzy,1238
razzzzy,1238
king-_-micah,1500
hick4u1219,1626
chiesu,1214
butterlandz,1308
impossible787,1401
butterlandz,1331
zenit57,1291
iwannabelikemike,1347
luandson,1433
butterlandz,1346
armandobovi,1292
butterlandz,1319
butterlandz,1308
hannon,1321
ki_f,1463
butterlandz,1287
bice,1287
butterlandz,1290
joe-brown,925
joe-brown,937
acrossimpact,955
joe-brown,970
joe-brown,958
denisovartemii,985
joe-brown,972
raaghhu,1301
joe-brown,978
s661693,1008
joe-brown,956
thonynho,954
the-daniel,1090
houstoncity0619,1029
joe-brown,943
joe-brown,973
joe-brown,986
petricx,1092
joe-brown,1024
queops,1274
joe-brown,1002
msp1964,914
omarscharf,1077
joe-brown,1070
juan_du,1080
joe-brown,1069
joe-brown,1069
antman724,1052
joe-brown,1071
antman724,1074
joe-brown,1053
febozn,1326
schuuuusti,1168
joe-brown,1166
robertoautista,946
joe-brown,1233
vlusslus,940
b247,1672
crax_is_bax,1637
crax_is_bax,1645
melihmetin,1668
gdf1981,1647
crax_is_bax,1655
crax_is_bax,1647
camiveg,1672
crax_is_bax,1660
crax_is_bax,1671
julesjoffrin18,1665
crax_is_bax,1670
niagrad,1621
superevans,1693
crax_is_bax,1703
crax_is_bax,1711
crax_is_bax,1711
crax_is_bax,1701
jarquincastillo,1724
mohamad_mohseniiii,1680
crax_is_bax,1705
prabhatkumar,1566
felipenestor01,1798
crax_is_bax,1717
blackline85,1775
crax_is_bax,1713
my_name_is_atma,1800
crax_is_bax,1691
omaraljohni,1730
crax_is_bax,1671
adsoo,1675
chilllax,1618
crax_is_bax,1647
sebasfei89,1661
crax_is_bax,1629
anra_d,1549
crax_is_bax,1634
e7018,1268
e7018,1500
beshoysam1,1072
jzcarr55,1362
jzcarr55,1350
jzcarr55,1330
jzcarr55,1367
betopatruca,1620
jzcarr55,1325
papinii,1501
dsalvats,1539
arsenelupin1620,1598
xxfudoxx,1223
arsenelupin1620,1616
jithin7,1371
arsenelupin1620,1606
arsenelupin1620,1597
arsenelupin1620,1592
shozolosa,2216
arsenelupin1620,1583
dima976,1349
arsenelupin1620,1576
soemojo,1686
pepegalletafeliz,1482
tumursuh,1953
arsenelupin1620,1558
arsenelupin1620,1570
arjan1967,1874
arsenelupin1620,1573
abiyogenez,1569
arsenelupin1620,1579
jirkas2,1281
arsenelupin1620,1568
lsm17,1697
alejandropert,1561
arsenelupin1620,1564
arsenelupin1620,1573
potatokiller,1298
romannissan87,1201
mikiduda,1403
mikiduda,1415
zmicer,1403
anderson447878,1273
rharlem,1393
mikiduda,1398
mikiduda,1405
samiraghorbani,1629
mikiduda,1378
mikiduda,1371
loiclafouine,1347
thesrinivaskumar,1353
mikiduda,1400
imran05,1433
cullarvega,1699
ovidiusjo,1338
mikiduda,1389
mikiduda,1385
mikiduda,1378
mikiduda,1383
mikiduda,1383
szachysta,1045
szachysta,1045
szachysta,1045
szachysta,1045
szachysta,1045
szachysta,1045
mamsrz,1503
whizzz,1860
quantummequanic,1432
barrow-wight,1364
mathhopper,1359
quantummequanic,1413
mathhopper,1354
quantummequanic,1434
lkasperbauer,1009
lkasperbauer,1009
gustavo_valfre,1227
lkasperbauer,1018
ismaelsilva,1707
ncc-1701-d,1489
nieto100,1387
lkasperbauer,1018
ingobos,835
lkasperbauer,1034
lkasperbauer,1034
lkasperbauer,1034
lkasperbauer,1038
lkasperbauer,1038
andersongot,1331
lkasperbauer,1038
yaser77,1265
lkasperbauer,1038
alejandro555,1779
chardy1203,972
chessdroid,1815
lkasperbauer,1096
masseik,1202
lkasperbauer,1150
photonic_symmetry,1629
mathhopper,1364
barrow-wight,1364
mathhopper,1340
barrow-wight,1366
barrow-wight,1353
barrow-wight,1364
barrow-wight,1365
barrow-wight,1355
giraffacollocorto,1296
barrow-wight,1341
barrow-wight,1328
barrow-wight,1328
barrow-wight,1342
barrow-wight,1334
prabh_mahi,1218
vikwww,1712
syoung,1628
killerbromean,1880
ihsan2424,1785
ihsan2424,1795
onlygodknows,1751
sharkey101,1857
marshallow,1990
umeshvarr,1828
sharkey101,1868
shahmatchi,1871
sharkey101,1870
i_dan,1803
sharkey101,1868
mhd_boz,1830
sharkey101,1871
sharkey101,1857
olegdmitriev,1809
sharkey101,1829
sudo_ybmt,1839
glady974,1841
sharkey101,1828
iebrian,1835
sharkey101,1818
sharkey101,1800
lordfischer,1893
sharkey101,1828
demonvortex,1938
godlikemoves,1945
sharkey101,1885
createa,1833
sharkey101,1863
vladimirzozulya1500,1813
sharkey101,1872
sharkey101,1902
gromistom,1833
vaxxx84,1842
sharkey101,1880
akmar,1819
sharkey101,1789
soklaw,1833
sharkey101,1712
sharkey101,1789
akmar,1853
sharkey101,1750
pelt,1627
kurtbusch,1431
mim11,1216
mim11,1337
kurtbusch,1399
yagoluz,1407
kurtbusch,1441
kurtbusch,1483
reiterin,1762
kurtbusch,1507
swarje,2364
kurtbusch,1480
nagyjanos7777,2125
kurtbusch,1402
behrooz36tehran,1835
maxgary59200,1595
behrooz36tehran,1857
behrooz36tehran,1848
boberarena,2192
mickaelr,1846
behrooz36tehran,1853
amaks,1719
behrooz36tehran,1842
tjwpdl,1879
behrooz36tehran,1889
cassioparov,1803
behrooz36tehran,1867
oltrivor,1841
behrooz36tehran,1882
behrooz36tehran,1871
jcgs88,1412
behrooz36tehran,1879
behrooz36tehran,1878
japcan,1907
behrooz36tehran,1887
behrooz36tehran,1900
brorael357,1332
bintxenzo,1395
taylantrc,1289
brorael357,1322
jermius,1336
brorael357,1321
fsolano,1339
brorael357,1321
brorael357,1322
maniuk,1542
tanphatls987,1978
brorael357,1321
sorethea,1836
rocket45,1498
brorael357,1315
msdjovanov,1633
ang3l-doz3,1345
artlncln66,1369
brorael357,1355
brorael357,1349
vladimir007,1938
brorael357,1362
brorael357,1364
sosnovsky,1635
alnimur,1838
brorael357,1355
vrokh,1424
brorael357,1345
modestovic,1795
viciouspariah,1169
brorael357,1320
brorael357,1308
ngykly94,1392
igorjan1983,1213
thc228,1259
mnawdirqifuat,1516
brorael357,1346
brorael357,1355
skinner90,1295
brorael357,1357
canturkoguz,1161
poshgirl,1280
sergik91,1148
krluch,1958
fingers33,1171
darlibank,1529
anotol,1701
beingamin,1500
sveenemand,1095
sveenemand,1095
quintinator,1171
antony056,1636
sveenemand,1199
zzhdan,1373
sveenemand,1236
kshaz,1506
tactical_bishop,1223
tactical_bishop,1234
sneaky_bugger,1753
tactical_bishop,1260
sneaky_bugger,1720
tactical_bishop,1305
tactical_bishop,1345
sneaky_bugger,1576
tactical_bishop,1337
sneaky_bugger,1500
arturopalacio,1377
shijima220,1500
arturopalacio,1377
shijima220,1500
mauornelas,2126
shijima220,1500
mauornelas,2126
mauornelas,2126
shijima220,1500
citrus2014,1537
marshadaho,1619
angel2006,1864
mimirilinguis,1026
mimirilinguis,1026
karmah313,1369
surya9415,1916
mimirilinguis,1040
arbren,1539
mimirilinguis,1043
mimirilinguis,1044
mimirilinguis,1045
mimirilinguis,1009
mimirilinguis,971
shiyasph,1500
xures,1629
eddie10,1181
alizali,1700
mimirilinguis,982
mimirilinguis,982
mordekay,1136
alexander1974,1457
chicago_chess,1373
usst,1696
anopows,1725
chicago_chess,1349
chicago_chess,1327
chicago_chess,1344
spiran,1411
chicago_chess,1361
vanz123,1708
pavvell,2301
chicago_chess,1353
tofol,1408
chicago_chess,1390
chicago_chess,1403
ibonuribeetxebarria,2016
patroclos1936,1679
chicago_chess,1387
chicago_chess,1389
rudiramawulan,1816
chicago_chess,1396
chicago_chess,1358
milchvo,1873
justlin,1352
chicago_chess,1350
chess_scout,1708
hahahahnoob,1418
hcm10,1876
chicago_chess,1335
clemens90,1534
chicago_chess,1350
hephestus,1469
pluto21,1321
wissamram,1882
chicago_chess,1460
chicago_chess,1425
mekri,1380
chicago_chess,1429
chicago_chess,1485
herbert125,1433
avaysberg,1607
chicago_chess,1475
chicago_chess,1361
islam01,1357
wpao,1381
sommer2130,1529
islam01,1380
freddyfufu,1291
islam01,1366
islam01,1371
ego1947,1250
zahirihaz,1800
baran-41,1832
hr_nieman,1165
islam01,1355
cocinda,1423
islam01,1358
islam01,1341
pauli123,1358
hido,1746
sualan,1267
sualan,1277
sualan,1280
islam01,1334
bchron,1548
at70,1460
re3eeneq,1371
kazikkizak,1400
loewy,1056
islam01,1351
twenty90,1523
islam01,1349
fonty1017,1391
islam01,1352
islam01,1369
islam01,1357
asinusumut,1364
gornyak,1639
islam01,1381
olhovivo,1670
rerecursing,1549
islam01,1406
rafpep17,1312
islam01,1413
treegert90,1529
vit216,1465
avolt,1613
jimy44,1628
artemychbutchenko,1449
can007,1382
ecstasydrug,1476
tjuafu,1652
ecstasydrug,1476
majid1969,1806
ecstasydrug,1485
ecstasydrug,1495
ecstasydrug,1504
ecstasydrug,1511
ecstasydrug,1522
vladkan,1695
federico16,1757
ecstasydrug,1517
ecstasydrug,1537
kanabisss,1626
ecstasydrug,1568
penber,1386
ecstasydrug,1611
ecstasydrug,1621
sickboy74,1631
ecstasydrug,1624
lev_chistov62,1777
jumbotron445,1606
ecstasydrug,1649
ecstasydrug,1649
ecstasydrug,1649
pondus1973,1230
ecstasydrug,1633
ecstasydrug,1641
psogden2,1838
ecstasydrug,1673
qchuong,1785
gingerthecookie,1756
gingerthecookie,1749
gingerthecookie,1749
foxman2010,1887
rafael_ludy,1774
xxsecondsplay,1793
osmeh,1810
alakard,1862
dx2j,1738
alakard,1821
alakard,1811
neverss,1960
avichal,1873
avichal,1884
danny_1,1837
avichal,1875
vovak,2004
avichal,1899
chessfailurenoob,1232
chessfailurenoob,1232
alwayscheckmated,1581
alwayscheckmated,1581
chessfailurenoob,1238
chessfailurenoob,1259
pierk,1615
lightningviper,1515
lightningviper,1464
awrankin,1284
lightningviper,1371
herk,1440
goldenfox99,1431
amazing_r_j,1447
goldenfox99,1403
goldenfox99,1382
binoxmen,1608
goldenfox99,1402
prpmatelo13,1341
goldenfox99,1402
goldenfox99,1402
goldenfox99,1402
goldenfox99,1402
gourang,1116
solcastel,1569
goldenfox99,1408
danilasobolev,1426
carneiro12,1448
goldenfox99,1460
goldenfox99,1484
manol89,1449
daiodd,1544
onedfour,1865
accrochetaceinture,1653
goldenfox99,1441
dsom1234,1807
dinosaurchessmaster,1798
dsom1234,1807
nilov,1687
dsom1234,1807
dsom1234,1723
re1957,1575
maikkel,1755
dsom1234,1555
chrisgist89,1412
dsom1234,1555
dsom1234,2123
dead23,1294
dsom1234,2112
rin-chan,2154
alfrechess,2140
doraemon61,2264
doraemon61,2264
valeriy56,1639
doraemon61,2264
doraemon61,2264
doraemon61,2264
doraemon61,2264
ericksn,1778
doraemon61,2264
ericksn,1778
doraemon61,2264
magnus_new,2016
doraemon61,2264
doraemon61,2264
campionesv,1841
doraemon61,2264
campionesv,1841
doraemon61,2264
doraemon61,2264
jonipp,1529
hisokaxhunter,1753
hisokaxhunter,1753
doraemon61,2264
hisokaxhunter,1753
doraemon61,2264
hisokaxhunter,1753
keongracun,1713
doraemon61,2264
supersapien55,1455
doraemon61,2264
supersapien55,1455
doraemon61,2264
awangkoteng,1871
doraemon61,2264
doraemon61,2264
gasdvbn,1871
doraemon61,2264
gasdvbn,1871
doraemon61,2261
jrjrjr4,2153
doraemon61,2234
menezeslucas,2198
yojjenspore,1046
chimeravirus,1395
fire7,1449
fire7,1449
fire7,1442
rulerry,1321
aguilajc,1864
pannap,1806
bobc,2032
alfredo17,1933
bobc,2018
bobo0022,1986
bobc,2003
bobc,1993
evil_rules_the_world,2071
bobc,1968
alequis1991,1952
bobc,1943
stivenspartanchess,1792
villimad,1810
bobc,1920
bobc,1913
ballperball,1887
bobc,1893
bobc,1905
frankochi,1969
bobc,1912
edsonpanozo,1916
bobc,1939
bobc,1950
malilug28,1907
erciodo,2136
bobc,1966
eliseoo23,1835
bobc,1980
bobc,1974
gpantac,2003
bobc,1969
oddlyeven,1996
dedetuyy,1862
bobc,1937
bobc,1939
cek-in,1948
bobc,1959
limuchi,1901
bobc,1946
deldongo,1916
bobc,1954
bobc,1964
bihin_chee,1854
bobc,1971
porovos,2000
chess_king3,1474
josegonz,1623
chess_king3,1474
fyodord,2014
chess_king3,1474
chess_king3,1474
chess_king3,1474
gulen,1254
chess_king3,1474
chess_king3,1474
chess_king3,1474
gatos9999,2010
lvlango,1624
chess_king3,1474
maumau62,1607
crucify_me,1562
lacrome,1461
trinankur,1560
lacrome,1590
lacrome,1498
dreypat,1603
tapanj0shi,1393
sansthecomic,2105
jfroysa,1879
sansthecomic,2001
dropscreamzero,2083
peluju,1500
christinebitonti,795
powodzenia,2177
ayax5000,1189
hash_13-chess,1111
shaaheenf88,921
hash_13-chess,1111
myklfriend,897
hash_13-chess,1124
elenafer,1013
hash_13-chess,1115
hash_13-chess,1115
mr_zilgaze,843
hash_13-chess,1157
hash_13-chess,1157
pouyanz123,964
telme12,1581
ertefer,1202
ertefer,1218
adarsh2001,1203
cooldude1200,1098
cooldude1200,1109
cooldude1200,1118
sssdddddd,1173
cooldude1200,1104
cooldude1200,1116
vfhfnvfhfn22,1711
vfhfnvfhfn22,1701
stockbroker,1659
vfhfnvfhfn22,1714
vfhfnvfhfn22,1726
khal,1760
drego,1625
stanislav123456,1593
vfhfnvfhfn22,1705
vfhfnvfhfn22,1691
alaibek,1684
vfhfnvfhfn22,1659
pavelpoldrakonovic,1466
fabian27,1647
vfhfnvfhfn22,1657
sssehc,1650
vfhfnvfhfn22,1651
juniorss2455,1697
adaert,1655
vfhfnvfhfn22,1696
shturmovic,1864
vfhfnvfhfn22,1683
vfhfnvfhfn22,1651
zauri_odisharia,1820
seveluci,1645
vfhfnvfhfn22,1614
vfhfnvfhfn22,1635
natyulpan,1671
vfhfnvfhfn22,1566
voselok,1770
vfhfnvfhfn22,1591
vfhfnvfhfn22,1586
vfhfnvfhfn22,1551
stereolab,1763
naturalkiller,1732
vfhfnvfhfn22,1639
vfhfnvfhfn22,1638
mihailmuhin1982,1551
vfhfnvfhfn22,1674
pwlk,1497
prometheus_7_77,1774
toni4127,1871
omarhendawii,1202
toni4127,1866
toni4127,1857
toni4127,1851
toni4127,1866
toni4127,1861
napoleon22,1590
toni4127,1852
napoleon22,1574
seha3,1821
ta7ta7oon,1074
newtella,1892
lil3788,1781
toni4127,1869
toni4127,1879
toni4127,1882
kimokamal73,1534
magen,1630
toni4127,1891
alessandrogr,1564
toni4127,1885
saoo,1671
cuba2ra,1708
abdosalah,1900
chessandgrace,1211
semenov1717,1677
toni4127,1901
toni4127,1893
phriidbst,1737
toni4127,1905
gb--71,1454
godlikemoves,1775
gustavious,1641
gustavious,1646
toni4127,1878
giobanas,1259
monody,1517
loporov,1406
masterzyd,1258
masterzyd,1248
vasily61,1296
masterzyd,1271
vikowski,1255
will_sun,1226
masterzyd,1280
slavamnemonic,1312
masterzyd,1276
hacha,1370
masterzyd,1272
masterzyd,1284
masterzyd,1296
wattar,1360
masterzyd,1298
messiuz,1257
masterzyd,1300
edujer,1189
sheng758,1377
masterzyd,1314
ipwxy,1180
ahmedhamdytharwat,1548
masterzyd,1309
masterzyd,1321
masterzyd,1312
goldi88,1226
masterzyd,1315
gauravchawla691,1361
masterzyd,1316
continez,1246
basar102,1298
krizchess,1279
masterzyd,1295
rpmlorenzo,1499
masterzyd,1304
pavel21,1298
sushiawesomness24,1272
masterzyd,1318
masterzyd,1309
angelirio,1319
masterzyd,1299
richard7226,1268
elshainker,1291
vladimiraraque1234,1242
llcoolp,1500
petersalim,1318
elshainker,1434
elshainker,1500
theblairloggie,1332
theblairloggie,1344
theblairloggie,1364
theblairloggie,1364
theblairloggie,1364
theblairloggie,1364
tututyalo,1525
theblairloggie,1364
theblairloggie,1364
theblairloggie,1364
rahulaneja,1500
baebraham,1500
baebraham,1500
larevanche,1531
baebraham,1500
baebraham,1500
dooda,1468
ethan_3f,1398
jota2016,1271
ethan_3f,1406
jota2016,1286
ramannam,1461
ethan_3f,1422
ethan_3f,1411
ethan_3f,1411
jxxxhn,1411
ethan_3f,1391
ethan_3f,1405
ethan_3f,1402
purenarcissism,1231
hulumululumu,1416
ethan_3f,1417
matti2017,1481
ethan_3f,1436
airpap23,1256
ethan_3f,1444
scorpion2248,1345
ethan_3f,1428
scorpion2248,1338
ldavis33,1480
ethan_3f,1442
gnissut,1511
gjaramillos,1491
ethan_3f,1406
ethan_3f,1396
stryker2202,1423
ethan_3f,1397
ethan_3f,1409
dana1983,1197
ethan_3f,1415
leks86,1408
ethan_3f,1422
arturoperez,1401
ethan_3f,1419
ethan_3f,1413
run5k,1527
penguin100,1393
penguin100,1393
penguin100,1393
sp37578,1309
run5k,1527
sp37578,1309
sp37578,1279
frozen8413,1730
penguin100,1428
run5k,1527
penguin100,1428
penguin100,1428
penguin100,1428
sp37578,1309
sp37578,1309
frozen8413,1730
sp37578,1309
penguin100,1393
sp37578,1309
sp37578,1309
run5k,1527
sp37578,1309
darkknight11111,1507
a9200012,1868
dambrosio1971,1783
darkknight11111,1499
darkknight11111,1510
gametry1,1557
darkknight11111,1507
dohrenmardes,1695
ertugrull01,1716
darkknight11111,1526
joshuaredman,1620
darkknight11111,1553
darkknight11111,1542
darkknight11111,1555
heathenpawn,1579
darkknight11111,1541
peuplier,1620
urbans,1556
darkknight11111,1562
dragonstar1738,1383
dragonstar1738,1383
makegus1,1136
dragonstar1738,1378
purg4tory,1377
shadesofdrugs,1003
violeiro,1065
dragonstar1738,1348
turbolover,1088
luckygentleman,1273
dragonstar1738,1304
joaovitor777,1116
dragonstar1738,1328
chrisca408,1562
chrisca408,1561
charllyy,1235
andres10,1567
chrisca408,1559
chrisca408,1552
axp156,1810
betweentwopawns,1727
betweentwopawns,1734
adil_undeniable,1756
amaral22,1496
tonycitrini,1804
platonovich,1893
setromenggolo,1743
betweentwopawns,1740
betweentwopawns,1759
betweentwopawns,1774
betweentwopawns,1757
psyko03,1856
scorchedturf,1425
aliwooolf,1500
tegedor,1326
scorchedturf,1428
davilaff,1458
scorchedturf,1448
jermius,1331
scorchedturf,1428
davilaff,1484
equivocation,1495
scorchedturf,1392
scorchedturf,1403
scorchedturf,1410
scorchedturf,1418
hostvghost,1300
dfuz6,1416
scorchedturf,1410
grouchom,1222
faisal_khan,1522
sumipcg,1318
scorchedturf,1435
scorchedturf,1442
scorchedturf,1453
custodialart,1525
serber,1490
scorchedturf,1451
scorchedturf,1418
rnold85,1433
scorchedturf,1416
scorchedturf,1387
tatianarocha,1318
scorchedturf,1369
kani501,1285
scorchedturf,1374
scorchedturf,1364
p_edorh,1409
nemrod_44,1383
jermius,1384
scorchedturf,1333
willdaplum,1287
willdaplum,1287
willdaplum,1305
fulleren,1308
aderus,1259
willdaplum,1275
willdaplum,1315
fernandoth,1234
mijailverdetal,1156
frostbittenkitten,1500
willdaplum,1176
sjakkmannen,1084
qball,1373
qball,1311
alex666pion,1268
qball,1500
dwalin,1659
dsom,886
dsom,890
dsom,898
dsom,898
dsom,921
dsom,940
dsom,963
rookie1993,1234
dsom,1049
dsom,1500
seciyeli,1595
dsom,1500
seciyeli,1595
grizzt,1500
dsom,1500
samiraloraei,1500
qweru,1683
mate96,2023
vector1,1588
ezatfoda,1809
rickjazz,1536
ezatfoda,1800
vector1,1597
ezatfoda,1798
sergiokumic,1695
remchene,1894
ezatfoda,1765
ezatfoda,1765
ultranice,1956
mfofas,1659
ezatfoda,1780
ezatfoda,1771
sneaky_bugger,1776
tactical_bishop,1234
sneaky_bugger,1753
tactical_bishop,1260
